Day Ahead Price,DST,Timestamp,hora,dia_semana,dia_mes,mes,ano,fim_de_semana,feriado,hora_sin,hora_cos,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,Day Ahead Price_lag_1,Day Ahead Price_lag_2,Day Ahead Price_lag_24,Day Ahead Price_lag_25,Day Ahead Price_roll_3_mean,Day Ahead Price_roll_3_std,Day Ahead Price_roll_3_min,Day Ahead Price_roll_3_max,Day Ahead Price_roll_6_mean,Day Ahead Price_roll_6_std,Day Ahead Price_roll_6_min,Day Ahead Price_roll_6_max,Day Ahead Price_roll_12_mean,Day Ahead Price_roll_12_std,Day Ahead Price_roll_12_min,Day Ahead Price_roll_12_max,Day Ahead Price_roll_24_mean,Day Ahead Price_roll_24_std,Day Ahead Price_roll_24_min,Day Ahead Price_roll_24_max,Day Ahead Price_roll_168_mean,Day Ahead Price_roll_168_std,Day Ahead Price_roll_168_min,Day Ahead Price_roll_168_max
44.83,True,2025-04-10 21:00:00,21,3,10,4,2025,0,0,-0.71,0.71,0.43,-0.90,1.00,0.00,50.82,52.01,53.96,61.96,49.22,3.85,44.83,52.01,41.23,16.18,10.28,52.01,21.89,23.34,-0.01,52.01,29.49,21.26,-0.01,72.07,38.03,42.20,-115.46,159.86
40.60,True,2025-04-10 22:00:00,22,3,10,4,2025,0,0,-0.50,0.87,0.43,-0.90,1.00,0.00,44.83,50.82,36.64,53.96,45.42,5.14,40.60,50.82,46.28,6.29,37.46,52.01,23.99,23.83,-0.01,52.01,29.66,21.33,-0.01,72.07,37.79,42.07,-115.46,159.86
21.63,True,2025-04-10 23:00:00,23,3,10,4,2025,0,0,-0.26,0.97,0.43,-0.90,1.00,0.00,40.60,44.83,33.68,36.64,35.69,12.36,21.63,44.83,43.64,11.71,21.63,52.01,25.80,22.64,-0.01,52.01,29.16,21.38,-0.01,72.07,37.54,42.04,-115.46,159.86
20.48,True,2025-04-11 00:00:00,0,4,11,4,2025,0,0,0.00,1.00,-0.43,-0.90,1.00,0.00,21.63,40.60,28.46,33.68,27.57,11.30,20.48,40.60,38.40,14.06,20.48,52.01,27.50,21.24,-0.01,52.01,28.82,21.45,-0.01,72.07,37.36,42.05,-115.46,159.86
46.55,True,2025-04-11 01:00:00,1,4,11,4,2025,0,0,0.26,0.97,-0.43,-0.90,1.00,0.00,20.48,21.63,25.83,28.46,29.55,14.73,20.48,46.55,37.49,13.15,20.48,50.82,31.38,19.98,-0.01,52.01,29.69,21.74,-0.01,72.07,37.39,42.05,-115.46,159.86
35.93,True,2025-04-11 02:00:00,2,4,11,4,2025,0,0,0.50,0.87,-0.43,-0.90,1.00,0.00,46.55,20.48,21.30,25.83,34.32,13.11,20.48,46.55,35.00,11.42,20.48,46.55,34.38,17.36,0.00,52.01,30.30,21.70,-0.01,72.07,37.32,42.05,-115.46,159.86
37.04,True,2025-04-11 03:00:00,3,4,11,4,2025,0,0,0.71,0.71,-0.43,-0.90,1.00,0.00,35.93,46.55,18.36,21.30,39.84,5.84,35.93,46.55,33.71,10.48,20.48,46.55,37.47,13.58,10.28,52.01,31.07,21.59,-0.01,72.07,37.33,42.05,-115.46,159.86
40.19,True,2025-04-11 04:00:00,4,4,11,4,2025,0,0,0.87,0.50,-0.43,-0.90,1.00,0.00,37.04,35.93,29.34,18.36,37.72,2.21,35.93,40.19,33.64,10.43,20.48,46.55,39.96,10.54,20.48,52.01,31.53,21.66,-0.01,72.07,37.43,42.03,-115.46,159.86
59.58,True,2025-04-11 05:00:00,5,4,11,4,2025,0,0,0.97,0.26,-0.43,-0.90,1.00,0.00,40.19,37.04,41.42,29.34,45.60,12.21,37.04,59.58,39.96,12.90,20.48,59.58,41.80,11.91,20.48,59.58,32.28,22.33,-0.01,72.07,37.53,42.07,-115.46,159.86
112.46,True,2025-04-11 06:00:00,6,4,11,4,2025,0,0,1.00,0.00,-0.43,-0.90,1.00,0.00,59.58,40.19,45.56,41.42,70.74,37.41,40.19,112.46,55.29,29.32,35.93,112.46,46.84,23.63,20.48,112.46,35.07,27.61,-0.01,112.46,37.71,42.32,-115.46,159.86
112.31,True,2025-04-11 07:00:00,7,4,11,4,2025,0,0,0.97,-0.26,-0.43,-0.90,1.00,0.00,112.46,59.58,72.07,45.56,94.78,30.49,59.58,112.46,66.25,36.75,35.93,112.46,51.87,30.30,20.48,112.46,36.75,30.97,-0.01,112.46,37.78,42.44,-115.46,159.86
75.17,True,2025-04-11 08:00:00,8,4,11,4,2025,0,0,0.87,-0.50,-0.43,-0.90,1.00,0.00,112.31,112.46,64.44,72.07,99.98,21.49,75.17,112.46,72.79,33.63,37.04,112.46,53.90,31.03,20.48,112.46,37.19,31.46,-0.01,112.46,37.75,42.41,-115.46,159.86
26.50,True,2025-04-11 09:00:00,9,4,11,4,2025,0,0,0.71,-0.71,-0.43,-0.90,1.00,0.00,75.17,112.31,28.04,64.44,71.33,43.03,26.50,112.31,71.04,36.06,26.50,112.46,52.37,31.96,20.48,112.46,37.13,31.48,-0.01,112.46,37.67,42.42,-115.46,159.86
1.05,True,2025-04-11 10:00:00,10,4,11,4,2025,0,0,0.50,-0.87,-0.43,-0.90,1.00,0.00,26.50,75.17,15.33,28.04,34.24,37.66,1.05,75.17,64.51,45.15,1.05,112.46,49.07,35.16,1.05,112.46,36.53,32.04,-0.01,112.46,37.63,42.45,-115.46,159.86
0.00,True,2025-04-11 11:00:00,11,4,11,4,2025,0,0,0.26,-0.97,-0.43,-0.90,1.00,0.00,1.05,26.50,0.00,15.33,9.18,15.01,0.00,26.50,54.58,52.42,0.00,112.46,47.27,37.19,0.00,112.46,36.53,32.04,-0.01,112.46,37.63,42.45,-115.46,159.86
-0.13,True,2025-04-11 12:00:00,12,4,11,4,2025,0,0,0.00,-1.00,-0.43,-0.90,1.00,0.00,0.00,1.05,0.00,0.00,0.31,0.65,-0.13,1.05,35.82,47.48,-0.13,112.31,45.55,38.97,-0.13,112.46,36.53,32.05,-0.13,112.46,37.63,42.45,-115.46,159.86
-1.67,True,2025-04-11 13:00:00,13,4,11,4,2025,0,0,-0.26,-0.97,-0.43,-0.90,1.00,0.00,-0.13,0.00,-0.01,0.00,-0.60,0.93,-1.67,0.00,16.82,30.53,-1.67,75.17,41.54,41.28,-1.67,112.46,36.46,32.13,-1.67,112.46,37.62,42.46,-115.46,159.86
-0.09,True,2025-04-11 14:00:00,14,4,11,4,2025,0,0,-0.50,-0.87,-0.43,-0.90,1.00,0.00,-1.67,-0.13,-0.01,-0.01,-0.63,0.90,-1.67,-0.09,4.28,10.92,-1.67,26.50,38.53,43.00,-1.67,112.46,36.46,32.14,-1.67,112.46,37.62,42.46,-115.46,159.86
0.01,True,2025-04-11 15:00:00,15,4,11,4,2025,0,0,-0.71,-0.71,-0.43,-0.90,1.00,0.00,-0.09,-1.67,0.00,-0.01,-0.58,0.94,-1.67,0.01,-0.14,0.87,-1.67,1.05,35.45,44.42,-1.67,112.46,36.46,32.14,-1.67,112.46,37.62,42.46,-115.46,159.86
22.01,True,2025-04-11 16:00:00,16,4,11,4,2025,0,0,-0.87,-0.50,-0.43,-0.90,1.00,0.00,0.01,-0.09,10.28,0.00,7.31,12.73,-0.09,22.01,3.36,9.16,-1.67,22.01,33.93,44.55,-1.67,112.46,36.95,31.81,-1.67,112.46,37.64,42.46,-115.46,159.86
38.17,True,2025-04-11 17:00:00,17,4,11,4,2025,0,0,-0.97,-0.26,-0.43,-0.90,1.00,0.00,22.01,0.01,37.46,10.28,20.06,19.15,0.01,38.17,9.72,16.60,-1.67,38.17,32.15,43.86,-1.67,112.46,36.98,31.81,-1.67,112.46,37.67,42.46,-115.46,159.86
52.85,True,2025-04-11 18:00:00,18,4,11,4,2025,0,0,-1.00,-0.00,-0.43,-0.90,1.00,0.00,38.17,22.01,51.96,37.46,37.68,15.43,22.01,52.85,18.55,23.12,-1.67,52.85,27.18,36.73,-1.67,112.31,37.01,31.83,-1.67,112.46,37.66,42.45,-115.46,159.86
52.01,True,2025-04-11 19:00:00,19,4,11,4,2025,0,0,-0.97,0.26,-0.43,-0.90,1.00,0.00,52.85,38.17,52.01,51.96,47.68,8.24,38.17,52.85,27.49,24.10,-0.09,52.85,22.16,26.81,-1.67,75.17,37.01,31.83,-1.67,112.46,37.66,42.45,-115.46,159.86
58.02,True,2025-04-11 20:00:00,20,4,11,4,2025,0,0,-0.87,0.50,-0.43,-0.90,1.00,0.00,52.01,52.85,50.82,52.01,54.29,3.25,52.01,58.02,37.18,22.42,0.01,58.02,20.73,24.04,-1.67,58.02,37.31,32.00,-1.67,112.46,37.71,42.47,-115.46,159.86
41.91,True,2025-04-11 21:00:00,21,4,11,4,2025,0,0,-0.71,0.71,-0.43,-0.90,1.00,0.00,58.02,52.01,44.83,50.82,50.65,8.14,41.91,58.02,44.16,13.12,22.01,58.02,22.01,24.78,-1.67,58.02,37.19,31.97,-1.67,112.46,37.65,42.46,-115.46,159.86
35.00,True,2025-04-11 22:00:00,22,4,11,4,2025,0,0,-0.50,0.87,-0.43,-0.90,1.00,0.00,41.91,58.02,40.60,44.83,44.98,11.81,35.00,58.02,46.33,9.23,35.00,58.02,24.84,24.09,-1.67,58.02,36.96,31.97,-1.67,112.46,37.52,42.43,-115.46,159.86
35.01,True,2025-04-11 23:00:00,23,4,11,4,2025,0,0,-0.26,0.97,-0.43,-0.90,1.00,0.00,35.00,41.91,21.63,40.60,37.31,3.99,35.00,41.91,45.80,9.86,35.00,58.02,27.76,22.90,-1.67,58.02,37.52,31.81,-1.67,112.46,37.44,42.42,-115.46,159.86
29.24,True,2025-04-12 00:00:00,0,5,12,4,2025,1,0,0.00,1.00,-0.97,-0.22,1.00,0.00,35.01,35.00,20.48,21.63,33.08,3.33,29.24,35.01,41.87,11.11,29.24,58.02,30.21,21.15,-1.67,58.02,37.88,31.65,-1.67,112.46,37.29,42.41,-115.46,159.86
31.22,True,2025-04-12 01:00:00,1,5,12,4,2025,1,0,0.26,0.97,-0.97,-0.22,1.00,0.00,29.24,35.01,46.55,20.48,31.82,2.93,29.24,35.01,38.40,10.54,29.24,58.02,32.95,18.63,-0.09,58.02,37.24,31.62,-1.67,112.46,37.25,42.41,-115.46,159.86
29.24,True,2025-04-12 02:00:00,2,5,12,4,2025,1,0,0.50,0.87,-0.97,-0.22,1.00,0.00,31.22,29.24,35.93,46.55,29.90,1.14,29.24,31.22,33.60,4.83,29.24,41.91,35.39,15.57,0.01,58.02,36.96,31.67,-1.67,112.46,37.31,42.40,-115.46,159.86
29.09,True,2025-04-12 03:00:00,3,5,12,4,2025,1,0,0.71,0.71,-0.97,-0.22,1.00,0.00,29.24,31.22,37.04,35.93,29.85,1.19,29.09,31.22,31.47,2.85,29.09,35.01,37.81,11.22,22.01,58.02,36.63,31.71,-1.67,112.46,37.40,42.36,-115.46,159.86
30.38,True,2025-04-12 04:00:00,4,5,12,4,2025,1,0,0.87,0.50,-0.97,-0.22,1.00,0.00,29.09,29.24,40.19,37.04,29.57,0.71,29.09,30.38,30.70,2.27,29.09,35.01,38.51,10.38,29.09,58.02,36.22,31.72,-1.67,112.46,37.48,42.33,-115.46,159.86
32.68,True,2025-04-12 05:00:00,5,5,12,4,2025,1,0,0.97,0.26,-0.97,-0.22,1.00,0.00,30.38,29.09,59.58,40.19,30.72,1.82,29.09,32.68,30.31,1.43,29.09,32.68,38.05,10.51,29.09,58.02,35.10,31.33,-1.67,112.46,37.52,42.33,-115.46,159.86
29.24,True,2025-04-12 06:00:00,6,5,12,4,2025,1,0,1.00,0.00,-0.97,-0.22,1.00,0.00,32.68,30.38,112.46,59.58,30.77,1.75,29.24,32.68,30.31,1.43,29.09,32.68,36.09,9.67,29.09,58.02,31.63,26.66,-1.67,112.31,37.56,42.32,-115.46,159.86
30.95,True,2025-04-12 07:00:00,7,5,12,4,2025,1,0,0.97,-0.26,-0.97,-0.22,1.00,0.00,29.24,32.68,112.31,112.46,30.96,1.72,29.24,32.68,30.26,1.40,29.09,32.68,34.33,8.33,29.09,58.02,28.24,20.39,-1.67,75.17,37.57,42.31,-115.46,159.86
33.00,True,2025-04-12 08:00:00,8,5,12,4,2025,1,0,0.87,-0.50,-0.97,-0.22,1.00,0.00,30.95,29.24,75.17,112.31,31.06,1.88,29.24,33.00,30.89,1.67,29.09,33.00,32.25,3.73,29.09,41.91,26.49,17.82,-1.67,58.02,37.51,42.31,-115.46,159.86
20.19,True,2025-04-12 09:00:00,9,5,12,4,2025,1,0,0.71,-0.71,-0.97,-0.22,1.00,0.00,33.00,30.95,26.50,75.17,28.05,6.88,20.19,33.00,29.41,4.73,20.19,33.00,30.44,3.88,20.19,35.01,26.22,17.87,-1.67,58.02,37.63,42.24,-115.46,159.86
0.00,True,2025-04-12 10:00:00,10,5,12,4,2025,1,0,0.50,-0.87,-0.97,-0.22,1.00,0.00,20.19,33.00,1.05,26.50,17.73,16.64,0.00,33.00,24.34,12.82,0.00,33.00,27.52,9.38,0.00,35.01,26.18,17.93,-1.67,58.02,37.63,42.24,-115.46,159.86
0.00,True,2025-04-12 11:00:00,11,5,12,4,2025,1,0,0.26,-0.97,-0.97,-0.22,1.00,0.00,0.00,20.19,0.00,1.05,6.73,11.66,0.00,20.19,18.90,15.28,0.00,33.00,24.60,11.94,0.00,33.00,26.18,17.93,-1.67,58.02,37.63,42.24,-115.46,159.86
-0.01,True,2025-04-12 12:00:00,12,5,12,4,2025,1,0,0.00,-1.00,-0.97,-0.22,1.00,0.00,0.00,0.00,-0.13,0.00,-0.00,0.01,-0.01,0.00,14.02,15.97,-0.01,33.00,22.16,13.75,-0.01,33.00,26.19,17.93,-1.67,58.02,37.86,41.92,-115.46,159.86
-6.26,True,2025-04-12 13:00:00,13,5,12,4,2025,1,0,-0.26,-0.97,-0.97,-0.22,1.00,0.00,-0.01,0.00,-1.67,-0.13,-2.09,3.61,-6.26,0.00,7.82,15.29,-6.26,33.00,19.04,15.64,-6.26,33.00,25.99,18.26,-6.26,58.02,38.09,41.58,-115.46,159.86
-0.06,True,2025-04-12 14:00:00,14,5,12,4,2025,1,0,-0.50,-0.87,-0.97,-0.22,1.00,0.00,-6.26,-0.01,-0.09,-1.67,-2.11,3.59,-6.26,-0.01,2.31,9.11,-6.26,20.19,16.60,16.18,-6.26,33.00,26.00,18.26,-6.26,58.02,38.26,41.35,-115.46,159.86
0.00,True,2025-04-12 15:00:00,15,5,12,4,2025,1,0,-0.71,-0.71,-0.97,-0.22,1.00,0.00,-0.06,-6.26,0.01,-0.09,-2.11,3.60,-6.26,0.00,-1.05,2.55,-6.26,0.00,14.18,16.32,-6.26,33.00,26.00,18.26,-6.26,58.02,38.29,41.33,-115.46,159.86
18.08,True,2025-04-12 16:00:00,16,5,12,4,2025,1,0,-0.87,-0.50,-0.97,-0.22,1.00,0.00,0.00,-0.06,22.01,0.01,6.01,10.46,-0.06,18.08,1.96,8.28,-6.26,18.08,13.15,15.57,-6.26,33.00,25.83,18.31,-6.26,58.02,38.39,41.25,-115.46,159.86
22.57,True,2025-04-12 17:00:00,17,5,12,4,2025,1,0,-0.97,-0.26,-0.97,-0.22,1.00,0.00,18.08,0.00,38.17,22.01,13.55,11.95,0.00,22.57,5.72,11.65,-6.26,22.57,12.31,14.67,-6.26,33.00,25.18,18.13,-6.26,58.02,38.32,41.27,-115.46,159.86
33.84,True,2025-04-12 18:00:00,18,5,12,4,2025,1,0,-1.00,-0.00,-0.97,-0.22,1.00,0.00,22.57,18.08,52.85,38.17,24.83,8.12,18.08,33.84,11.36,15.79,-6.26,33.84,12.69,15.20,-6.26,33.84,24.39,17.26,-6.26,58.02,38.24,41.27,-115.46,159.86
50.02,True,2025-04-12 19:00:00,19,5,12,4,2025,1,0,-0.97,0.26,-0.97,-0.22,1.00,0.00,33.84,22.57,52.01,52.85,35.48,13.80,22.57,50.02,20.74,19.50,-0.06,50.02,14.28,18.02,-6.26,50.02,24.31,17.13,-6.26,58.02,37.97,41.04,-115.46,159.86
53.52,True,2025-04-12 20:00:00,20,5,12,4,2025,1,0,-0.87,0.50,-0.97,-0.22,1.00,0.00,50.02,33.84,58.02,52.01,45.79,10.50,33.84,53.52,29.67,20.32,0.00,53.52,15.99,20.73,-6.26,53.52,24.12,16.76,-6.26,53.52,37.78,40.89,-115.46,159.86
49.43,True,2025-04-12 21:00:00,21,5,12,4,2025,1,0,-0.71,0.71,-0.97,-0.22,1.00,0.00,53.52,50.02,41.91,58.02,50.99,2.21,49.43,53.52,37.91,15.28,18.08,53.52,18.43,22.87,-6.26,53.52,24.43,17.18,-6.26,53.52,37.61,40.78,-115.46,159.86
45.59,True,2025-04-12 22:00:00,22,5,12,4,2025,1,0,-0.50,0.87,-0.97,-0.22,1.00,0.00,49.43,53.52,35.00,41.91,49.51,3.97,45.59,53.52,42.50,11.90,22.57,53.52,22.23,23.32,-6.26,53.52,24.87,17.59,-6.26,53.52,37.47,40.71,-115.46,159.86
34.99,True,2025-04-12 23:00:00,23,5,12,4,2025,1,0,-0.26,0.97,-0.97,-0.22,1.00,0.00,45.59,49.43,35.01,35.00,43.34,7.48,34.99,49.43,44.57,8.26,33.84,53.52,25.14,22.46,-6.26,53.52,24.87,17.59,-6.26,53.52,37.26,40.63,-115.46,159.86
35.00,True,2025-04-13 00:00:00,0,6,13,4,2025,1,0,0.00,1.00,-0.78,0.62,1.00,0.00,34.99,45.59,29.24,35.01,38.53,6.12,34.99,45.59,44.76,7.97,34.99,53.52,28.06,21.13,-6.26,53.52,25.11,17.69,-6.26,53.52,37.19,40.62,-115.46,159.86
31.30,True,2025-04-13 01:00:00,1,6,13,4,2025,1,0,0.26,0.97,-0.78,0.62,1.00,0.00,35.00,34.99,31.22,29.24,33.76,2.13,31.30,35.00,41.64,9.08,31.30,53.52,31.19,18.15,-0.06,53.52,25.12,17.69,-6.26,53.52,37.17,40.62,-115.46,159.86
20.08,True,2025-04-13 02:00:00,2,6,13,4,2025,1,0,0.50,0.87,-0.78,0.62,1.00,0.00,31.30,35.00,29.24,31.22,28.79,7.77,20.08,35.00,36.07,10.49,20.08,49.43,32.87,15.78,0.00,53.52,24.73,17.70,-6.26,53.52,37.13,40.64,-115.46,159.86
15.31,True,2025-04-13 03:00:00,3,6,13,4,2025,1,0,0.71,0.71,-0.78,0.62,1.00,0.00,20.08,31.30,29.09,29.24,22.23,8.21,15.31,31.30,30.38,11.03,15.31,45.59,34.14,13.30,15.31,53.52,24.16,17.78,-6.26,53.52,37.07,40.66,-115.46,159.86
14.99,True,2025-04-13 04:00:00,4,6,13,4,2025,1,0,0.87,0.50,-0.78,0.62,1.00,0.00,15.31,20.08,30.38,29.09,16.79,2.85,14.99,20.08,25.28,9.56,14.99,35.00,33.89,13.67,14.99,53.52,23.52,17.82,-6.26,53.52,37.01,40.69,-115.46,159.86
21.63,True,2025-04-13 05:00:00,5,6,13,4,2025,1,0,0.97,0.26,-0.78,0.62,1.00,0.00,14.99,15.31,32.68,30.38,17.31,3.74,14.99,21.63,23.05,8.33,14.99,35.00,33.81,13.74,14.99,53.52,23.06,17.71,-6.26,53.52,36.98,40.70,-115.46,159.86
27.75,True,2025-04-13 06:00:00,6,6,13,4,2025,1,0,1.00,0.00,-0.78,0.62,1.00,0.00,21.63,14.99,29.24,32.68,21.46,6.38,14.99,27.75,21.84,6.59,14.99,31.30,33.30,13.85,14.99,53.52,23.00,17.69,-6.26,53.52,36.97,40.70,-115.46,159.86
17.23,True,2025-04-13 07:00:00,7,6,13,4,2025,1,0,0.97,-0.26,-0.78,0.62,1.00,0.00,27.75,21.63,30.95,29.24,22.20,5.28,17.23,27.75,19.50,4.82,14.99,27.75,30.57,13.48,14.99,53.52,22.42,17.65,-6.26,53.52,36.92,40.72,-115.46,159.86
8.43,True,2025-04-13 08:00:00,8,6,13,4,2025,1,0,0.87,-0.50,-0.78,0.62,1.00,0.00,17.23,27.75,33.00,30.95,17.80,9.67,8.43,27.75,17.56,6.57,8.43,27.75,26.81,12.77,8.43,49.43,21.40,17.72,-6.26,53.52,36.97,40.68,-115.46,159.86
0.00,True,2025-04-13 09:00:00,9,6,13,4,2025,1,0,0.71,-0.71,-0.78,0.62,1.00,0.00,8.43,17.23,20.19,33.00,8.55,8.62,0.00,17.23,15.01,9.79,0.00,27.75,22.69,12.78,0.00,45.59,20.56,18.25,-6.26,53.52,36.98,40.67,-115.46,159.86
-0.02,True,2025-04-13 10:00:00,10,6,13,4,2025,1,0,0.50,-0.87,-0.78,0.62,1.00,0.00,0.00,8.43,0.00,20.19,2.80,4.87,-0.02,8.43,12.50,11.56,-0.02,27.75,18.89,12.12,-0.02,35.00,20.56,18.25,-6.26,53.52,37.14,40.46,-115.46,159.86
-0.07,True,2025-04-13 11:00:00,11,6,13,4,2025,1,0,0.26,-0.97,-0.78,0.62,1.00,0.00,-0.02,0.00,0.00,0.00,-0.03,0.04,-0.07,0.00,8.89,11.53,-0.07,27.75,15.97,12.11,-0.07,35.00,20.56,18.26,-6.26,53.52,37.50,39.86,-115.46,159.86
-18.84,True,2025-04-13 12:00:00,12,6,13,4,2025,1,0,0.00,-1.00,-0.78,0.62,1.00,0.00,-0.07,-0.02,-0.01,0.00,-6.31,10.85,-18.84,-0.02,1.12,11.96,-18.84,17.23,11.48,14.21,-18.84,31.30,19.77,19.54,-18.84,53.52,38.02,38.52,-115.46,159.86
-25.38,True,2025-04-13 13:00:00,13,6,13,4,2025,1,0,-0.26,-0.97,-0.78,0.62,1.00,0.00,-18.84,-0.07,-6.26,-0.01,-14.76,13.14,-25.38,-0.07,-5.98,13.08,-25.38,8.43,6.76,16.29,-25.38,27.75,18.97,20.98,-25.38,53.52,38.55,36.97,-70.55,159.86
-9.93,True,2025-04-13 14:00:00,14,6,13,4,2025,1,0,-0.50,-0.87,-0.78,0.62,1.00,0.00,-25.38,-18.84,-0.06,-6.26,-18.05,7.76,-25.38,-9.93,-9.04,11.02,-25.38,0.00,4.26,16.36,-25.38,27.75,18.56,21.46,-25.38,53.52,38.92,36.18,-25.38,159.86
-0.01,True,2025-04-13 15:00:00,15,6,13,4,2025,1,0,-0.71,-0.71,-0.78,0.62,1.00,0.00,-9.93,-25.38,0.00,-0.06,-11.77,12.79,-25.38,-0.01,-9.04,11.02,-25.38,-0.01,2.98,16.02,-25.38,27.75,18.56,21.46,-25.38,53.52,39.03,36.03,-25.38,159.86
12.93,True,2025-04-13 16:00:00,16,6,13,4,2025,1,0,-0.87,-0.50,-0.78,0.62,1.00,0.00,-0.01,-9.93,18.08,0.00,1.00,11.46,-9.93,12.93,-6.88,14.00,-25.38,12.93,2.81,15.89,-25.38,27.75,18.35,21.49,-25.38,53.52,39.11,35.96,-25.38,159.86
32.21,True,2025-04-13 17:00:00,17,6,13,4,2025,1,0,-0.97,-0.26,-0.78,0.62,1.00,0.00,12.93,-0.01,22.57,18.08,15.04,16.21,-0.01,32.21,-1.50,21.40,-25.38,32.21,3.69,17.26,-25.38,32.21,18.75,21.66,-25.38,53.52,39.19,35.92,-25.38,159.86
31.62,True,2025-04-13 18:00:00,18,6,13,4,2025,1,0,-1.00,-0.00,-0.78,0.62,1.00,0.00,32.21,12.93,33.84,22.57,25.59,10.96,12.93,32.21,6.91,23.07,-25.38,32.21,4.01,17.78,-25.38,32.21,18.66,21.60,-25.38,53.52,39.08,35.92,-25.38,159.86
44.91,True,2025-04-13 19:00:00,19,6,13,4,2025,1,0,-0.97,0.26,-0.78,0.62,1.00,0.00,31.62,32.21,50.02,33.84,36.25,7.51,31.62,44.91,18.62,21.16,-9.93,44.91,6.32,21.13,-25.38,44.91,18.44,21.30,-25.38,53.52,38.90,35.81,-25.38,159.86
60.55,True,2025-04-13 20:00:00,20,6,13,4,2025,1,0,-0.87,0.50,-0.78,0.62,1.00,0.00,44.91,31.62,53.52,50.02,45.69,14.48,31.62,60.55,30.37,21.70,-0.01,60.55,10.66,26.32,-25.38,60.55,18.74,21.85,-25.38,60.55,38.78,35.71,-25.38,159.86
59.04,True,2025-04-13 21:00:00,21,6,13,4,2025,1,0,-0.71,0.71,-0.78,0.62,1.00,0.00,60.55,44.91,49.43,53.52,54.83,8.63,44.91,60.55,40.21,18.29,12.93,60.55,15.58,29.48,-25.38,60.55,19.14,22.51,-25.38,60.55,38.72,35.66,-25.38,159.86
38.50,True,2025-04-13 22:00:00,22,6,13,4,2025,1,0,-0.50,0.87,-0.78,0.62,1.00,0.00,59.04,60.55,45.59,49.43,52.70,12.32,38.50,60.55,44.47,12.82,31.62,60.55,18.79,29.72,-25.38,60.55,18.84,22.19,-25.38,60.55,38.55,35.60,-25.38,159.86
39.23,True,2025-04-13 23:00:00,23,6,13,4,2025,1,0,-0.26,0.97,-0.78,0.62,1.00,0.00,38.50,59.04,34.99,45.59,45.59,11.65,38.50,59.04,45.64,11.76,31.62,60.55,22.07,29.62,-25.38,60.55,19.02,22.34,-25.38,60.55,38.50,35.59,-25.38,159.86
38.16,True,2025-04-14 00:00:00,0,0,14,4,2025,0,0,0.00,1.00,0.00,1.00,1.00,0.00,39.23,38.50,35.00,34.99,38.63,0.55,38.16,39.23,46.73,10.42,38.16,60.55,26.82,26.90,-25.38,60.55,19.15,22.45,-25.38,60.55,38.48,35.59,-25.38,159.86
37.74,True,2025-04-14 01:00:00,1,0,14,4,2025,0,0,0.26,0.97,0.00,1.00,1.00,0.00,38.16,39.23,31.30,35.00,38.38,0.77,37.74,39.23,45.54,11.07,37.74,60.55,32.08,21.37,-9.93,60.55,19.42,22.64,-25.38,60.55,38.44,35.59,-25.38,159.86
35.00,True,2025-04-14 02:00:00,2,0,14,4,2025,0,0,0.50,0.87,0.00,1.00,1.00,0.00,37.74,38.16,20.08,31.30,36.97,1.72,35.00,38.16,41.28,8.82,35.00,59.04,35.82,16.79,-0.01,60.55,20.04,22.86,-25.38,60.55,38.42,35.59,-25.38,159.86
30.01,True,2025-04-14 03:00:00,3,0,14,4,2025,0,0,0.71,0.71,0.00,1.00,1.00,0.00,35.00,37.74,15.31,20.08,34.25,3.92,30.01,37.74,36.44,3.47,30.01,39.23,38.32,12.70,12.93,60.55,20.65,22.93,-25.38,60.55,38.36,35.59,-25.38,159.86
35.01,True,2025-04-14 04:00:00,4,0,14,4,2025,0,0,0.87,0.50,0.00,1.00,1.00,0.00,30.01,35.00,14.99,15.31,33.34,2.88,30.01,35.01,35.86,3.34,30.01,39.23,40.16,10.00,30.01,60.55,21.49,23.08,-25.38,60.55,38.29,35.59,-25.38,159.86
42.50,True,2025-04-14 05:00:00,5,0,14,4,2025,0,0,0.97,0.26,0.00,1.00,1.00,0.00,35.01,30.01,21.63,14.99,35.84,6.29,30.01,42.50,36.40,4.17,30.01,42.50,41.02,9.69,30.01,60.55,22.36,23.47,-25.38,60.55,38.07,35.45,-25.38,159.86
68.19,True,2025-04-14 06:00:00,6,0,14,4,2025,0,0,1.00,0.00,0.00,1.00,1.00,0.00,42.50,35.01,27.75,21.63,48.57,17.40,35.01,68.19,41.41,13.74,30.01,68.19,44.07,11.95,30.01,68.19,24.04,25.26,-25.38,68.19,37.53,34.25,-25.38,156.00
74.94,True,2025-04-14 07:00:00,7,0,14,4,2025,0,0,0.97,-0.26,0.00,1.00,1.00,0.00,68.19,42.50,17.23,27.75,61.88,17.12,42.50,74.94,47.61,19.10,30.01,74.94,46.57,14.92,30.01,74.94,26.45,27.25,-25.38,74.94,37.12,33.38,-25.38,156.00
37.74,True,2025-04-14 08:00:00,8,0,14,4,2025,0,0,0.87,-0.50,0.00,1.00,1.00,0.00,74.94,68.19,8.43,17.23,60.29,19.82,37.74,74.94,48.07,18.77,30.01,74.94,44.67,14.42,30.01,74.94,27.67,27.07,-25.38,74.94,36.84,33.17,-25.38,156.00
